CPF,Endereço do Imóvel,Tipo de Imóvel,Área do Imóvel (m²),Valor do Imóvel,Número de Quartos,Número de Banheiros,Tem Piscina?,Tem Garagem?,Tem Elevador?,Condomínio Fechado?,Valor do Condomínio,Ano de Construção,Tipo de Oferta,Data da Última Reforma
293.614.587-28,"Aeroporto Fonseca, 5
Santa Lúcia
50777169 Sampaio de Montenegro / AP",Apartamento,305,1145275,4,4,Sim,Sim,Sim,Não,1439,2014,Venda,13/12/2022
296.037.481-96,"Avenida Yasmin Rezende
Vila Piratininga
23640292 da Luz das Flores / PB",Apartamento,375,912000,4,6,Sim,Sim,Sim,Sim,268,1988,Aluguel,04/03/2024
189.563.207-21,"Sítio de da Cunha, 62
Coração De Jesus
25751-260 Ferreira / AC",Casa,396,912780,3,5,Não,Sim,Não,Sim,420,1997,Aluguel,17/07/2022
906.781.425-30,"Feira Lorena Alves
Zilah Sposito
64501-754 Montenegro Grande / MT",Apartamento,485,1002495,3,5,Sim,Sim,Não,Sim,731,2004,Aluguel,16/08/2017
364.528.790-65,"Alameda da Cruz, 276
Unidas
14251-542 Novais Paulista / GO",Casa,273,1170078,1,3,Sim,Sim,Não,Sim,568,2004,Aluguel,31/08/2018
732.468.059-38,"Praça de Moura, 482
Vila Satélite
46479071 Pastor / SP",Apartamento,248,568416,1,3,Sim,Sim,Sim,Não,771,1991,Venda,01/09/2020
524.918.370-05,"Vila de Ribeiro, 23
Barão Homem De Melo 3ª Seção
46603007 Castro / RN",Casa,337,971908,3,5,Não,Sim,Não,Sim,873,1992,Aluguel,16/09/2022
531.287.069-21,"Vereda Maria Flor Brito, 15
São Pedro
93373-509 Viana / PE",Terreno,359,1135517,4,6,Sim,Sim,Não,Sim,308,2001,Aluguel,01/12/2022
740.125.936-25,"Fazenda da Mota, 29
Conjunto Bonsucesso
14161633 da Paz do Sul / RS",Apartamento,91,369096,1,1,Não,Não,Não,Não,469,1981,Aluguel,09/06/2016
836.920.714-69,"Rodovia Garcia
São Luiz
16431-963 Freitas / RR",Casa,59,188092,1,3,Sim,Sim,Não,Sim,1044,1991,Venda,13/03/2025
849.635.270-65,"Vereda Alves, 44
Candelaria
24246-524 da Cruz Alegre / PR",Terreno,112,429520,1,1,Não,Não,Sim,Sim,1029,1996,Aluguel,17/10/2021
471.839.265-91,"Residencial Cecilia Dias, 28
Vila Madre Gertrudes 4ª Seção
80604-313 Farias / PI",Apartamento,288,994752,2,3,Sim,Sim,Não,Não,561,1983,Venda,22/07/2022
397.610.485-00,"Avenida Sales, 1
Vila Nova Gameleira 2ª Seção
14642460 Leão / SP",Apartamento,313,1299576,2,3,Sim,Sim,Sim,Não,261,2009,Aluguel,18/09/2017
439.715.860-66,"Pátio de Vargas, 93
Santa Terezinha
68140-401 Siqueira / PB",Casa,197,744857,4,4,Sim,Sim,Não,Não,1910,2004,Venda,16/06/2020
509.432.178-14,"Residencial Andrade, 124
Vila Oeste
66379-003 da Mata de Oliveira / AC",Apartamento,301,1327711,5,6,Sim,Sim,Não,Não,1313,1981,Aluguel,20/09/2018
835.742.910-60,"Alameda de Silveira, 53
Vila Nossa Senhora Do Rosário
74210927 Cunha / SP",Casa,85,269535,4,4,Sim,Sim,Não,Sim,1626,2015,Venda,17/11/2024
391.742.856-37,"Rua Elisa Campos, 6
Jaraguá
93862186 Duarte de Melo / RS",Apartamento,401,1294829,3,4,Não,Não,Sim,Não,309,1987,Venda,14/11/2025
105.298.467-30,"Estrada Albuquerque
Ventosa
72351-174 da Luz / MS",Apartamento,417,949926,5,6,Não,Sim,Sim,Sim,439,2004,Aluguel,08/04/2020
573.296.084-83,"Lago Yan Mendes, 43
Santa Lúcia
77859-084 Barros do Amparo / RR",Terreno,145,719635,1,2,Não,Sim,Sim,Não,961,1984,Aluguel,08/06/2017
302.687.519-86,"Viaduto Cirino, 65
Heliopolis
16538355 Nascimento / AC",Casa,347,1562194,5,6,Não,Não,Sim,Não,201,2021,Aluguel,13/05/2018
263.149.580-24,"Residencial da Luz, 849
Suzana
08417850 Câmara Alegre / CE",Casa,335,844870,3,5,Não,Não,Sim,Sim,1604,1998,Aluguel,31/05/2025
910.354.267-06,"Travessa Ana Júlia Oliveira, 67
Jonas Veiga
96809-369 Gonçalves Paulista / RN",Casa,232,797616,4,6,Não,Não,Não,Não,1915,1991,Venda,06/06/2021
253.806.749-92,"Fazenda Nunes
Capitão Eduardo
00061-568 Novais de Dias / ES",Casa,97,305744,2,3,Sim,Sim,Não,Sim,710,1997,Aluguel,13/07/2021
426.719.508-02,"Sítio Luan Pacheco, 45
Pousada Santo Antonio
38866605 Barros / PE",Terreno,228,528732,4,6,Sim,Sim,Sim,Sim,1734,2023,Venda,13/08/2023
615.794.283-55,"Vila Sofia da Costa, 35
Bom Jesus
00152-545 Lopes da Mata / AP",Casa,188,894128,1,3,Não,Sim,Sim,Sim,672,2008,Venda,04/07/2025
431.957.820-14,"Largo de das Neves, 6
Sion
29651456 da Mota / RS",Terreno,168,344064,3,3,Não,Não,Sim,Sim,291,1980,Aluguel,25/08/2025
529.813.604-42,"Condomínio de Sampaio, 270
Álvaro Camargos
28181-831 Camargo / RJ",Casa,212,479332,5,5,Sim,Sim,Sim,Sim,811,1998,Aluguel,05/02/2024
864.705.192-02,"Alameda Aparecida, 65
Vila Nova Gameleira 1ª Seção
55611-820 Martins / RN",Terreno,441,908901,2,4,Sim,Sim,Sim,Não,1165,1985,Aluguel,23/12/2019
735.814.296-91,"Parque Gabriela da Conceição, 67
Leonina
69456-703 Dias do Campo / RJ",Terreno,237,1110345,4,4,Sim,Sim,Não,Sim,1264,1983,Venda,13/03/2019
276.039.851-02,"Travessa Pietra Costela, 57
Vila Havaí
31455-406 Albuquerque / BA",Apartamento,235,955510,5,7,Não,Sim,Sim,Sim,1815,2006,Aluguel,08/02/2018
572.680.391-40,"Campo de Duarte, 72
Virgínia
39108-750 Cavalcante / PA",Apartamento,252,704592,2,4,Não,Não,Não,Sim,1632,2021,Venda,13/03/2020
941.750.862-85,"Distrito de Azevedo, 653
Aparecida 7ª Seção
74288-427 Novaes da Mata / GO",Terreno,176,674784,1,2,Sim,Sim,Não,Não,1866,2007,Aluguel,18/05/2019
715.983.206-02,"Vila Thomas Rezende
Tirol
22257-224 da Luz das Pedras / SC",Terreno,337,1571094,2,2,Sim,Sim,Não,Não,346,1994,Aluguel,05/07/2016
371.568.490-93,"Parque de Macedo, 2
Barão Homem De Melo 2ª Seção
03948551 Pastor / DF",Terreno,231,897666,3,4,Não,Sim,Sim,Não,1096,2001,Venda,23/05/2026
763.849.052-56,"Lagoa Câmara, 56
Grota
75798-562 Vasconcelos / MA",Casa,437,1841518,1,3,Não,Não,Não,Sim,773,2014,Venda,13/01/2021
904.618.327-04,"Avenida Costa, 53
Vitoria Da Conquista
87713-774 Guerra da Praia / DF",Terreno,340,941460,3,5,Sim,Sim,Sim,Não,654,2019,Venda,06/08/2017
142.307.869-13,"Aeroporto Gomes, 2
Serra Verde
00651446 Novaes / PA",Casa,104,446472,3,3,Não,Não,Não,Não,1778,1982,Aluguel,10/03/2019
593.046.127-99,"Recanto Ana Júlia Cavalcanti, 59
Acaiaca
95154539 Garcia de Pastor / AC",Apartamento,277,1309656,5,5,Sim,Sim,Sim,Sim,1592,2023,Aluguel,08/08/2022
462.750.389-00,"Rua de Castro, 93
Atila De Paiva
24123958 Carvalho / PA",Apartamento,258,855528,1,1,Não,Não,Não,Sim,1272,2001,Aluguel,19/06/2018
429.186.370-50,"Avenida Luísa Gonçalves
Independência
14639635 Nogueira / PR",Casa,345,697245,4,4,Sim,Sim,Sim,Não,491,2002,Aluguel,13/05/2019
024.561.398-60,"Avenida Gonçalves, 93
Colégio Batista
11437265 das Neves da Serra / RJ",Terreno,62,249550,4,6,Não,Não,Não,Não,501,1982,Venda,05/04/2019
250.367.841-62,"Distrito de Santos
Distrito Industrial Do Jatoba
89132-794 Pimenta do Galho / GO",Terreno,166,755300,4,6,Não,Sim,Não,Sim,1309,1986,Venda,24/08/2021
395.421.860-70,"Passarela Freitas, 7
São Francisco Das Chagas
83201-092 Machado / RS",Apartamento,405,903555,1,2,Sim,Sim,Sim,Não,294,2019,Venda,19/02/2026
041.235.978-23,"Rodovia da Luz
Barro Preto
49832-300 Novais / SC",Apartamento,143,527956,1,3,Sim,Sim,Sim,Sim,1244,1988,Aluguel,23/02/2022
195.748.032-79,"Praia Barros, 629
Confisco
93983-870 Cunha da Prata / AP",Casa,376,1726968,5,6,Não,Não,Não,Sim,425,1998,Venda,05/09/2025
614.523.879-82,"Rodovia João Vargas, 58
Horto Florestal
07302-410 Araújo / PB",Casa,337,1040656,4,4,Não,Não,Sim,Não,1158,2017,Aluguel,08/06/2019
382.641.970-78,"Rodovia de da Costa, 33
São Luiz
93918157 da Costa das Pedras / PE",Casa,51,223635,5,6,Sim,Sim,Sim,Não,1965,1985,Venda,09/12/2017
267.038.495-10,"Ladeira Barbosa
Milionario
64910-038 Teixeira das Flores / RO",Terreno,70,230090,2,3,Não,Sim,Não,Sim,889,1985,Aluguel,01/11/2019
195.682.470-76,"Residencial Ramos, 89
Penha
88800-146 Sousa / MA",Terreno,195,967395,1,2,Não,Sim,Sim,Não,1689,2005,Venda,26/12/2025
860.149.352-15,"Residencial Evelyn Caldeira, 234
Conjunto Bonsucesso
34349-754 Garcia / RS",Casa,484,1012528,1,2,Não,Sim,Sim,Não,251,1982,Aluguel,13/10/2025
861.037.459-93,"Vila de Andrade, 47
Vila Nova Paraíso
02063939 Campos / AM",Apartamento,435,2001870,2,4,Sim,Sim,Não,Não,343,2021,Venda,23/08/2017
625.903.841-06,"Condomínio Campos, 41
Novo São Lucas
34389-216 Castro / PR",Terreno,420,944580,3,5,Não,Sim,Não,Sim,1812,1981,Aluguel,28/10/2023
203.489.576-29,"Aeroporto Danilo da Rosa, 15
Caiçara - Adelaide
08482-648 Casa Grande de Mendonça / RS",Apartamento,146,505890,5,7,Não,Não,Não,Não,1983,1998,Venda,11/03/2019
319.062.854-89,"Feira de Guerra, 20
Universitário
22063513 Cirino Alegre / PB",Casa,67,328300,4,5,Não,Não,Não,Sim,891,2022,Aluguel,12/08/2016
479.035.621-34,"Passarela de da Cunha, 12
Jardim Alvorada
12265031 Garcia / AC",Apartamento,142,311832,2,3,Não,Não,Não,Não,990,2020,Venda,04/08/2016
806.975.231-95,"Loteamento Mariah Camargo
Vila Califórnia
34953-112 Marques / MT",Casa,265,1264580,4,5,Sim,Sim,Sim,Sim,1810,1996,Aluguel,01/09/2016
521.473.089-60,"Residencial Bruna Rezende, 95
Vila Fumec
55767246 Moreira / AC",Terreno,119,257516,4,5,Não,Sim,Sim,Sim,837,1989,Venda,07/02/2024
195.734.680-93,"Viaduto da Costa, 28
Pindura Saia
40716-460 Brito / PB",Casa,484,2392412,3,3,Não,Sim,Sim,Sim,1689,1989,Aluguel,28/04/2025
051.496.273-99,"Campo Cunha
Esplanada
94562-422 Montenegro do Campo / SC",Terreno,450,952200,2,4,Sim,Sim,Sim,Não,808,1992,Venda,12/06/2017
957.163.482-46,"Travessa Antony Nunes, 80
Horto
65850-384 Santos / RN",Apartamento,147,633129,1,3,Não,Não,Não,Sim,250,1997,Aluguel,09/08/2018
236.481.079-50,"Parque Vitória Sousa, 94
São João Batista
34447-684 da Cunha / TO",Apartamento,249,830913,2,4,Não,Não,Não,Sim,1674,2003,Aluguel,18/03/2022
590.276.138-77,"Trecho de Campos, 92
Vila Pinho
04160-963 Peixoto do Campo / MS",Apartamento,236,526516,3,3,Sim,Sim,Sim,Não,685,1984,Venda,05/02/2020
348.065.719-20,"Lagoa de Barbosa
Manacas
60518-907 Novaes / AL",Apartamento,213,939330,5,5,Não,Sim,Não,Sim,1494,1986,Aluguel,09/06/2020
713.496.025-07,"Viaduto de Pereira, 12
Comiteco
61031173 da Luz / MG",Casa,162,568620,2,2,Não,Não,Sim,Sim,1763,2013,Aluguel,30/01/2020
172.063.495-52,"Conjunto de da Paz, 189
Vila Bandeirantes
33984-810 Vargas / MG",Casa,461,963490,2,3,Sim,Sim,Sim,Sim,400,2023,Venda,10/09/2020
019.654.387-84,"Loteamento João Gabriel Lopes, 30
Pedreira Padro Lopes
22350537 Albuquerque Grande / MT",Casa,224,471744,5,7,Não,Sim,Não,Não,316,2019,Aluguel,02/10/2018
168.439.570-48,"Jardim de Rios
Aeroporto
38077-138 Câmara das Pedras / CE",Apartamento,282,863484,4,4,Sim,Sim,Não,Não,1344,1997,Venda,12/05/2018
976.125.348-19,"Alameda Peixoto, 2
São Marcos
98023-200 Mendonça / MG",Terreno,167,830324,1,3,Sim,Sim,Não,Não,806,2021,Venda,17/11/2018
924.103.765-25,"Setor Cunha, 95
Pousada Santo Antonio
61810-388 Porto / MS",Apartamento,477,1564560,3,3,Sim,Sim,Sim,Não,1932,1981,Venda,02/12/2016
685.731.049-10,"Área Maria Isis Castro
Virgínia
56224483 da Cruz da Serra / AM",Apartamento,392,1388856,1,3,Sim,Sim,Não,Sim,458,2017,Aluguel,14/04/2022
138.496.752-46,"Trevo de da Costa, 93
Custodinha
47723150 Albuquerque do Galho / GO",Casa,174,500772,3,5,Sim,Sim,Não,Sim,1501,2010,Venda,16/12/2022
954.268.301-42,"Aeroporto de Castro, 34
Vila Nova Cachoeirinha 3ª Seção
45898584 Campos Verde / TO",Casa,371,917854,5,7,Sim,Sim,Sim,Sim,578,1991,Aluguel,04/12/2023
280.491.635-98,"Rodovia Lima, 972
Horto Florestal
85543-146 Albuquerque de Carvalho / SP",Terreno,291,1335690,4,6,Sim,Sim,Sim,Sim,1233,1999,Aluguel,27/03/2026
295.706.841-94,"Parque de Nunes, 32
Santa Tereza
08853-375 Moura de Sampaio / RR",Terreno,462,1406790,2,4,Não,Não,Sim,Sim,989,2003,Venda,14/11/2018
731.962.408-78,"Lagoa Lopes
Marçola
50913-131 da Cunha de Monteiro / BA",Apartamento,251,854906,1,3,Sim,Sim,Sim,Não,1974,1988,Aluguel,04/02/2025
416.875.023-07,"Favela Sales, 36
Conjunto Jatoba
90570228 Nascimento Verde / MT",Apartamento,196,634060,2,2,Sim,Sim,Não,Sim,1278,2015,Venda,03/09/2017
847.960.152-30,"Chácara Novais, 92
Túnel De Ibirité
97784-674 Pimenta de Caldeira / PI",Terreno,124,532952,5,7,Sim,Sim,Não,Sim,1938,2022,Aluguel,25/10/2025
039.281.657-12,"Residencial Enrico Pires
Santa Rosa
14422224 Novaes do Norte / SP",Casa,92,431756,1,3,Não,Não,Sim,Sim,1991,1993,Aluguel,17/08/2018
183.947.025-97,"Travessa de Novais, 84
Goiania
45858748 da Mota de Minas / RJ",Casa,149,680185,4,4,Não,Sim,Sim,Não,1524,1980,Aluguel,01/09/2016
124.536.807-90,"Quadra de Gonçalves, 255
Jardim Leblon
98454-010 Moraes / ES",Apartamento,242,1012770,1,2,Sim,Sim,Sim,Sim,428,1992,Aluguel,17/03/2021
036.745.189-10,"Feira Rafael da Rosa, 93
Brasil Industrial
67961-080 da Cruz / RJ",Apartamento,127,501904,2,4,Sim,Sim,Sim,Sim,666,1993,Venda,18/01/2017
863.415.907-84,"Alameda da Cruz, 41
Teixeira Dias
30643-173 da Cunha / GO",Apartamento,183,635193,1,2,Sim,Sim,Sim,Não,1706,2014,Venda,31/12/2017
154.609.237-43,"Lago de Aragão, 9
Solimoes
86702153 Ferreira / AP",Apartamento,495,2056725,3,4,Não,Não,Sim,Não,499,2014,Venda,19/05/2020
302.761.958-68,"Rua de Monteiro, 287
Universo
30473812 Guerra / GO",Terreno,455,1524250,3,3,Não,Não,Sim,Não,1787,2018,Aluguel,05/08/2017
257.318.694-64,"Área Kevin Pastor, 72
Madri
69049856 Rios de Minas / SE",Casa,379,1365916,2,3,Sim,Sim,Não,Não,1925,2000,Venda,07/01/2025
342.980.765-47,"Alameda Casa Grande
Vila Copacabana
44569-098 Fonseca da Praia / MG",Casa,189,808731,3,3,Sim,Sim,Não,Sim,496,2012,Venda,29/08/2025
349.168.207-03,"Via Lima, 122
Mariquinhas
39857-606 Almeida / PA",Apartamento,322,1535296,3,5,Sim,Sim,Não,Sim,533,1995,Aluguel,05/09/2023
548.760.391-00,"Vale de Borges, 84
Vila Pinho
05279-818 Pacheco do Campo / PR",Terreno,244,847656,4,4,Sim,Sim,Sim,Sim,643,1990,Aluguel,31/08/2020
978.051.642-58,"Setor Porto, 77
Pongelupe
23829-419 da Costa dos Dourados / PB",Casa,263,832132,2,2,Sim,Sim,Sim,Sim,476,2000,Venda,21/04/2026
754.360.289-00,"Viela de Cavalcanti, 9
Novo São Lucas
31624707 Rodrigues do Campo / TO",Casa,195,963105,5,6,Não,Sim,Sim,Sim,1302,2023,Aluguel,04/11/2025
725.683.901-40,"Praia de Martins, 393
Vila Betânia
46549-428 Pereira / SE",Apartamento,139,417556,3,3,Sim,Sim,Não,Não,1073,1991,Aluguel,25/04/2023
052.941.736-70,"Fazenda de Siqueira
Grotinha
20150-732 Moraes Alegre / MA",Casa,205,704995,2,4,Sim,Sim,Não,Sim,967,2012,Aluguel,17/10/2018
806.219.345-42,"Passarela Souza, 25
Vila São Paulo
02914587 Leão / RS",Apartamento,132,488796,4,5,Sim,Sim,Sim,Sim,456,1982,Aluguel,07/07/2023
918.267.045-58,"Loteamento de Ferreira, 892
Bacurau
98271-640 Almeida / RN",Casa,314,1125690,2,4,Não,Não,Sim,Não,1507,1985,Venda,08/10/2021
692.853.701-95,"Fazenda Gomes, 70
Biquinhas
41308448 da Conceição / PA",Terreno,153,624699,1,1,Sim,Sim,Não,Não,482,2002,Aluguel,14/10/2017
236.058.497-92,"Passarela de Gonçalves, 38
Alto Vera Cruz
00965-111 Vasconcelos / CE",Casa,416,1603264,5,7,Sim,Sim,Não,Não,631,2007,Venda,15/02/2020
920.784.153-32,"Jardim de Dias
Beija Flor
42006-922 Cavalcanti da Praia / PR",Apartamento,195,412815,4,5,Não,Sim,Não,Sim,1728,2014,Aluguel,02/02/2018
479.132.506-07,"Jardim Barbosa, 62
Lagoinha
10806-671 Albuquerque das Flores / RS",Apartamento,189,861462,4,5,Não,Sim,Sim,Sim,418,2016,Aluguel,03/06/2017
192.856.307-40,"Trevo Almeida, 455
Cdi Jatoba
60047-003 Novaes / RJ",Apartamento,81,258390,5,6,Sim,Sim,Não,Não,1827,1992,Aluguel,18/05/2022
439.628.017-31,"Trevo de Castro, 75
Fernão Dias
72595-085 Almeida Paulista / AM",Apartamento,96,375936,3,4,Não,Sim,Não,Sim,1538,1988,Venda,15/11/2021
026.754.813-35,"Praça Correia, 4
Serra Do Curral
22911579 Albuquerque / RR",Casa,266,1323350,5,6,Não,Sim,Sim,Sim,1174,2001,Venda,27/01/2026
216.839.704-03,"Rua Novaes, 5
Conjunto Minas Caixa
25375310 Campos da Prata / RO",Casa,432,1158192,1,3,Não,Sim,Não,Sim,1424,1989,Venda,10/04/2023
174.083.652-90,"Lagoa Paulo Leão, 6
São João Batista
34510-108 Rezende / RR",Casa,413,1010198,1,1,Sim,Sim,Sim,Sim,1162,2005,Venda,24/06/2024
035.817.296-95,"Colônia Maysa Martins, 965
Serra
15612-046 da Mata Paulista / MA",Terreno,274,1006950,1,3,Sim,Sim,Não,Sim,1345,1988,Aluguel,11/12/2016
061.734.825-17,"Viaduto de Moura, 25
Unidas
12661325 da Costa de Goiás / RO",Apartamento,159,548073,5,7,Não,Sim,Sim,Sim,1649,2004,Aluguel,02/11/2024
640.357.129-06,"Praça Cavalcante, 2
Santa Helena
09447313 Pires das Pedras / MA",Terreno,196,765184,3,4,Não,Não,Sim,Não,1846,2009,Aluguel,01/04/2026
072.183.465-53,"Pátio Lima, 24
Xodo-Marize
22751640 Castro de da Mota / SE",Casa,221,828308,3,3,Não,Sim,Sim,Não,563,2007,Venda,05/05/2025
843.209.675-00,"Viela Gael Cunha
Esplanada
42818659 Fernandes / RR",Terreno,348,1682580,4,6,Sim,Sim,Não,Sim,1895,2004,Venda,26/02/2017
567.021.839-68,"Aeroporto de Moreira, 275
Grajaú
30439309 Barros / AM",Terreno,259,882154,1,2,Sim,Sim,Não,Sim,1859,1991,Aluguel,23/01/2022
713.596.042-43,"Viaduto Breno Pastor, 843
Palmeiras
70926-664 Sales das Flores / PB",Terreno,409,1700622,4,4,Não,Não,Não,Sim,232,1993,Venda,28/08/2023
849.601.537-84,"Fazenda de Casa Grande, 894
Vila Cemig
62328105 Rios / DF",Casa,259,1245272,4,5,Sim,Sim,Não,Não,1450,1993,Aluguel,31/10/2021
358.712.096-02,"Favela Davi Lucca Sampaio, 68
Lagoinha
86014-909 Jesus / PR",Apartamento,168,363720,1,3,Não,Sim,Sim,Não,1224,1999,Venda,11/05/2022
497.562.831-73,"Travessa Lopes, 89
Vila Das Oliveiras
48152405 Dias da Serra / AP",Terreno,467,1467781,3,5,Sim,Sim,Não,Não,456,1989,Venda,27/06/2020
517.628.439-19,"Trevo de Farias, 81
São Geraldo
25718706 Fernandes / RO",Terreno,65,238420,2,4,Sim,Sim,Sim,Sim,1492,1995,Venda,23/07/2018
091.786.524-30,"Aeroporto de Nogueira, 143
Mangueiras
13771514 Oliveira de Moraes / RR",Apartamento,359,924066,5,7,Sim,Sim,Sim,Sim,1086,1985,Aluguel,11/06/2025
859.024.731-79,"Viaduto Nogueira, 58
Novo São Lucas
96880-581 Duarte do Sul / RR",Terreno,254,1155446,1,2,Não,Não,Não,Sim,1250,2006,Aluguel,20/09/2024
381.605.247-90,"Quadra José Pedro Melo, 89
Carmo
75038206 Farias do Amparo / RR",Apartamento,138,510738,5,6,Sim,Sim,Sim,Não,1225,2004,Aluguel,28/12/2022
786.193.024-69,"Área Guerra, 109
Camponesa 1ª Seção
19300-999 Moura de Brito / MT",Casa,358,1720190,5,5,Não,Não,Não,Sim,1844,2014,Aluguel,16/02/2019
834.167.902-78,"Campo Dias, 77
Conjunto Jatoba
39388-241 Fogaça / RS",Apartamento,134,650838,2,4,Não,Sim,Não,Não,597,1995,Aluguel,23/07/2020
762.398.451-91,"Jardim Diogo Fonseca, 854
Ipe
19585199 da Rocha / RO",Terreno,270,1017630,4,5,Sim,Sim,Sim,Não,1011,2008,Aluguel,23/11/2018
865.714.290-20,"Lago de Nunes, 800
Vila Jardim Leblon
84018-078 Jesus / AP",Terreno,304,741456,5,6,Sim,Sim,Sim,Não,1148,2009,Aluguel,21/01/2020
723.081.564-90,"Loteamento Viana, 64
Casa Branca
89937375 Machado / PB",Casa,494,1826812,1,3,Sim,Sim,Não,Não,1026,1996,Venda,27/01/2019
735.814.960-20,"Estrada de Cardoso, 82
Barão Homem De Melo 2ª Seção
00923604 Cavalcanti de Costela / BA",Terreno,463,2058035,5,7,Sim,Sim,Sim,Sim,1232,1981,Venda,17/07/2023
603.259.748-29,"Rodovia Castro, 7
Bela Vitoria
75605-164 Campos de Fernandes / ES",Apartamento,257,765089,5,6,Sim,Sim,Sim,Não,1345,1996,Aluguel,02/10/2021
675.384.012-53,"Estrada Enrico Vargas, 80
Vila Piratininga Venda Nova
91563-426 Souza / BA",Terreno,239,875218,5,5,Não,Sim,Não,Não,1819,1988,Aluguel,10/12/2024
026.184.935-24,"Largo Thales Duarte, 32
Jardim Do Vale
59471251 Caldeira de Goiás / PA",Apartamento,245,683795,2,3,Não,Sim,Sim,Sim,681,2014,Venda,10/03/2022
635.941.287-09,"Feira Juliana da Mata, 551
Inconfidência
02585-404 Viana do Galho / RJ",Casa,240,846240,5,6,Não,Não,Sim,Sim,1040,1987,Venda,26/05/2020
602.435.189-51,"Quadra de Silva, 15
Xangri-Lá
12712179 Sampaio / RR",Terreno,422,957096,3,4,Sim,Sim,Não,Sim,1673,2019,Aluguel,16/12/2016
836.475.129-82,"Vale Isabela Albuquerque, 5
Ipiranga
74707-524 Pinto / PE",Terreno,134,534928,2,2,Não,Sim,Sim,Não,1529,2016,Venda,03/10/2017
967.431.085-10,"Fazenda Lima, 68
São João
72893408 Costela / MT",Apartamento,61,181841,2,2,Não,Não,Sim,Não,1082,2016,Venda,17/12/2018
104.526.379-61,"Via Leandro Azevedo
Vila Copacabana
22016797 Rios da Mata / AL",Apartamento,294,747936,4,6,Sim,Sim,Sim,Não,211,1993,Venda,04/04/2022
970.352.864-38,"Área Pacheco, 5
Sport Club
84744-877 Camargo / RN",Terreno,399,1432809,4,4,Sim,Sim,Sim,Não,1484,1980,Venda,29/07/2023
852.631.409-24,"Ladeira Miguel da Rosa
Salgado Filho
59056-590 Farias / GO",Terreno,393,880713,5,6,Não,Não,Não,Não,1190,2005,Venda,29/07/2024
310.487.596-01,"Alameda de Pimenta, 62
Fazendinha
09223428 Nascimento de Silveira / PR",Apartamento,445,1643385,3,4,Sim,Sim,Não,Sim,815,2004,Aluguel,08/10/2021
960.487.312-13,"Vila Pimenta, 765
Vila Ecológica
24501-962 da Costa de Goiás / AP",Apartamento,455,1817270,2,4,Não,Não,Sim,Não,1682,2010,Venda,17/04/2022
216.405.987-58,"Viaduto Araújo, 5
Novo Tupi
93429-469 Melo / RS",Terreno,296,1239352,2,3,Sim,Sim,Não,Não,1403,2015,Aluguel,20/10/2017
791.682.054-49,"Travessa Lucca Rios, 9
Itaipu
20779-264 Mendonça / SE",Apartamento,176,575168,3,3,Não,Sim,Sim,Sim,1948,2013,Venda,15/08/2022
702.485.613-08,"Recanto de da Costa, 35
Conjunto Jatoba
69399175 Monteiro Grande / MA",Apartamento,351,1222884,2,4,Sim,Sim,Não,Não,901,1997,Aluguel,27/02/2020
104.637.589-00,"Pátio de Barbosa, 41
Vila Inestan
64869311 Santos / MG",Terreno,499,2116259,2,3,Sim,Sim,Sim,Não,1610,2011,Aluguel,10/12/2018
780.263.941-78,"Favela de Santos, 18
Atila De Paiva
31043-380 Monteiro / RO",Casa,462,1322706,2,3,Não,Sim,Não,Não,1033,1997,Venda,29/05/2022
521.840.693-70,"Passarela de Teixeira, 586
Gameleira
90871990 Nunes / ES",Casa,407,1962961,1,3,Sim,Sim,Sim,Não,313,1994,Aluguel,10/12/2021
905.862.173-12,"Trevo de Castro, 57
Olhos D'água
15253-556 Rodrigues das Pedras / SC",Casa,223,744374,1,2,Não,Não,Não,Não,485,1987,Aluguel,07/08/2025
017.986.453-00,"Favela Gabriela Melo, 22
Campo Alegre
24928-534 Cardoso / TO",Apartamento,349,784901,1,1,Não,Não,Sim,Não,499,2022,Venda,23/06/2021
204.389.761-69,"Chácara de Gonçalves, 81
Conjunto Santa Maria
28576-577 Correia de Sales / AL",Terreno,82,317750,3,3,Não,Não,Não,Sim,1780,1993,Aluguel,03/03/2023
410.856.239-98,"Rodovia Nicolas Camargo, 70
Cinquentenário
14205-755 Cavalcante / RJ",Casa,60,191400,1,2,Sim,Sim,Sim,Não,422,2003,Aluguel,10/06/2022
845.760.392-29,"Setor de Pereira, 9
Ápia
88929058 Pires / AM",Terreno,370,903910,5,6,Não,Sim,Sim,Não,1906,2022,Venda,18/09/2018
089.534.627-38,"Trevo Yasmin Ferreira, 1
Marilandia
77242182 da Rosa / PI",Casa,173,630412,1,3,Não,Não,Não,Sim,604,2020,Venda,23/11/2017
390.825.674-74,"Viaduto da Mota, 899
Barão Homem De Melo 1ª Seção
01613-975 Mendonça Grande / AM",Apartamento,249,868014,2,4,Sim,Sim,Não,Não,453,2015,Aluguel,24/12/2021
483.721.059-79,"Loteamento Maria Clara Santos, 27
Aparecida
56497-828 Correia da Prata / AC",Casa,248,1052760,2,2,Sim,Sim,Sim,Sim,1613,1989,Aluguel,16/08/2021
098.426.351-98,"Favela de Montenegro, 29
Santa Cruz
76138-150 Almeida Paulista / PE",Terreno,270,1270080,2,4,Não,Sim,Sim,Não,724,2016,Aluguel,09/07/2018
